Scenario - GoNoGo_Original
Logfile written - 05/02/2018 13:30:56

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

265	0	Text Input	265	54693	54693	0
265	0	Text Input	1	576711	576711	0
265	1	Response	1	627109	50104	0
265	1	Response	1	643293	66287	0
265	1	Response	1	651216	74210	0
265	1	Response	1	653022	76017	0
265	1	Response	1	654670	77665	0
265	1	Response	1	656398	79392	0
265	1	Response	1	666624	89618	0
265	1	Response	1	669940	92934	0
265	1	Response	1	671826	94821	0
265	1	Response	1	673474	96469	0
265	1	Quit		675480	98474	NA
